id,data_id,text,rating
408827,42,"These were for my refrigerator ice maker. They were easy to install, however, ice didn’t start being made for about 3 weeks from when I put my first one in. This is why I only gave it a 3 star raring. I had to make trays of ice during the waiting period, which was a pain.",3
129455,42,"This dishwasher basket is very nice when it works properly. It replaces my previous basket, which was identical. I hope that this one will do better than its predecessor, which developed holes in the bottom after just 4 years of use. The plastic became brittle and broke, allowing utensils to slip through the basket. It is expensive to replace every 4 years.",4
640070,42,"My dryer is a Maytag Bravos #MEDB850 and Amazon specifically listed this kit as a match for my appliance.  I'm only giving this product two stars because:<br /><br />1.  This kit is listed as OEM... it is NOT OEM.  Do not spend the extra money just because you think it's OEM.<br />2.  The drum belt does not have the same amount of inside grooves as the original belt (the belt has to line up with the grooves on the metal motor pulley).<br />3.  The drum belt is narrower than the original belt.<br />4.  The drum belt has a smaller circumference than the original.  Granted, belts stretch out over time but the new belt was so tight it could barely barely fit around the metal motor pulley (on motor shaft) and the idler pulley causing a horrible noise from the motor itself.  I'm sure it would have quickly ruined the motor.<br /><br />I ended up putting the original belt back on (it was still in fairly good shape).  So far the wheels seem fine.  I'm not going to return the kit because the wheels are a pain in the arse to remove and replace plus I would still have a non-working dryer.  Arghhh!",2
608725,42,Exactly what we needed. Fit perfectly! Great service-quick!,5
515093,42,"Samsung makes a great gas stove easy to use, clean and maintain. Tremendous value......",5
245957,42,"I am not sure if it is the thermostat or the zoomed uth that I’m using, but I have it programmed for 91 degrees and it only ever reads 85-84. I think it may be the heat mat. And I may switch to a ceramic heat emitter. It’s very easy to set up and the alarm function works well. The tape didn’t work so I had to buy some command strips which work far better. But everything is great other then that. I have a question for anyone reading, is it the heat mat that isn’t heating or is it the thermostat that isn’t working. I hope it’s the heat mat as I really like this product.",4
230569,42,it was excatally what I needed.,5
130795,42,Easy to install and hasn’t failed.,5
503552,42,only needed two of the parts but for the money it doesn't hurt to have extra,5
91040,42,"Replaced due to a cracked knob shaft not turning mechanism effectively...new one is ok but doesn't actually lay flush against the panel like the original one.  Still works though, nonetheless.  Drying again!",4
101130,42,The cords are solid. Great price.,5
262967,42,Everything came in on time and installation was a breeze.,5
103220,42,"This is the very last time I will ever buy from the LG brand again.<br />I would feel better if someone had just stolen the $600+ dollars I spent on this dishwasher, then at least I wouldn't have wasted my time and effort.<br />It had an error code from the very start that prevents it from washing all of the racks (nE), had a 10-Year warranty that only guarantees that a tech will come out in a month to clear the error code and ignore the problem.",1
235920,42,Easy for my husband to understand!,5
313120,42,"Couldn’t live without it now! I like cooking again! It’s the perfect size. Sometimes I do 3 or 4 loads a day, totally worth every penny!",5
339927,42,We had this type years ago when we camped regularly with our children.  Protects eggs well in ice chests.  Using now for 4 wheeler excursions.,5
